Identifiant;Date de début de version;Date de fin de version;Est la version active;Code;Nom;Commune (code INSEE);Commune (nom);Coordonnées;Accessible aux PMR;Mobilier;Visibilité;Stopid gtfs/gtfs-rt
2761;2022-09-01;;Oui;2761;Lande de Pinçon;35206;Noyal-Châtillon-sur-Seiche;48.04483, -1.673538;false;Poteau;Grand public;6-2761
2762;2002-01-01;;Oui;2762;Lande de Pinçon;35206;Noyal-Châtillon-sur-Seiche;48.044688, -1.673572;false;Poteau;Grand public;6-2762
2801;2015-08-31;;Oui;2801;Grand Quartier;35278;Saint-Grégoire;48.13572, -1.693165;true;Abri simple;Grand public;6-2801
2803;2022-10-24;;Oui;2803;La Plesse;35278;Saint-Grégoire;48.137571, -1.687363;true;Abri simple;Grand public;6-2803
2806;2024-09-02;;Oui;2806;Vivier Louis;35278;Saint-Grégoire;48.159012, -1.685601;true;Abri simple;Grand public;6-2806
2817;2024-09-02;;Oui;2817;CHP Saint-Grégoire;35278;Saint-Grégoire;48.142924, -1.686672;true;Abri simple;Grand public;6-2817
2820;2022-10-24;;Oui;2820;Cité des Jardins;35278;Saint-Grégoire;48.151473, -1.691312;true;Abri simple;Grand public;6-2820
2829;2025-09-01;;Oui;2829;Maison Blanche;35278;Saint-Grégoire;48.149207, -1.656428;true;Poteau;Grand public;6-2829
2832;2022-10-24;;Oui;2832;Holywell;35278;Saint-Grégoire;48.154749, -1.678795;true;Poteau;Grand public;6-2832
2840;2002-01-01;;Oui;2840;MFR Rabinardières;35278;Saint-Grégoire;48.176664, -1.690277;true;Abri simple;Grand public;6-2840
2841;2022-09-01;;Oui;2841;Jean-Paul II;35278;Saint-Grégoire;48.16048, -1.676774;false;Abri double;Grand public;6-2841
2852;2002-01-01;;Oui;2852;Edonia;35278;Saint-Grégoire;48.147942, -1.696937;true;Abri simple;Grand public;6-2852
2854;2022-10-24;;Oui;2854;Grand Quartier;35278;Saint-Grégoire;48.134578, -1.69376;true;Abri simple;Grand public;6-2854
2857;2022-10-24;;Oui;2857;Kerguelen;35278;Saint-Grégoire;48.151097, -1.697282;true;Abri simple;Grand public;6-2857
2862;2002-01-01;;Oui;2862;Belle Ecuelle;35278;Saint-Grégoire;48.17568, -1.694505;false;Abri simple;Grand public;6-2862
2863;2022-10-24;;Oui;2863;Cerisaie;35278;Saint-Grégoire;48.137053, -1.690577;true;Abri simple;Grand public;6-2863
2864;2022-10-24;;Oui;2864;Cerisaie;35278;Saint-Grégoire;48.136939, -1.690355;true;Poteau;Grand public;6-2864
2901;2002-01-01;;Oui;2901;Croix aux Potiers;35066;Chartres-de-Bretagne;48.046737, -1.710606;true;Abri simple;Grand public;6-2901
2902;2002-01-01;;Oui;2902;Croix aux Potiers;35066;Chartres-de-Bretagne;48.04786, -1.713583;true;Abri simple;Grand public;6-2902
2904;2002-01-01;;Oui;2904;Taillebois;35066;Chartres-de-Bretagne;48.037017, -1.712365;true;Abri simple;Grand public;6-2904
2907;2022-10-24;;Oui;2907;Croix aux Potiers;35066;Chartres-de-Bretagne;48.045643, -1.710494;true;Abri simple;Grand public;6-2907
2911;2025-09-01;;Oui;2911;Parc de Loisirs;35066;Chartres-de-Bretagne;48.033279, -1.707242;true;Abri simple;Grand public;6-2911
2912;2025-09-01;;Oui;2912;Argoat;35066;Chartres-de-Bretagne;48.035456, -1.706247;true;Abri simple;Grand public;6-2912
2915;2022-10-24;;Oui;2915;Collège Pôle Sud;35066;Chartres-de-Bretagne;48.041401, -1.698468;true;Abri double;Grand public;6-2915
2945;2022-10-24;;Oui;2945;Ferme des Peupliers;35066;Chartres-de-Bretagne;48.028925, -1.707965;true;Poteau;Grand public;6-2945
3003;2016-08-29;;Oui;3003;Bourgogne;35055;Chantepie;48.089143, -1.612586;true;Poteau;Grand public;6-3003
3011;2016-08-29;;Oui;3011;Hallouvry;35055;Chantepie;48.09038, -1.61528;true;Abri simple;Grand public;6-3011
3019;2016-08-29;;Oui;3019;Val Blanc;35055;Chantepie;48.080437, -1.630929;false;Poteau;Grand public;6-3019
3025;2022-10-24;;Oui;3025;Martinière;35055;Chantepie;48.076714, -1.631789;false;Poteau;Grand public;6-3025
3026;2002-01-01;;Oui;3026;Chevallerais;35055;Chantepie;48.074549, -1.578737;false;Abri simple;Grand public;6-3026
3028;2023-09-04;;Oui;3028;Rosa Parks;35055;Chantepie;48.08553, -1.604044;true;Abri simple;Grand public;6-3028
3031;2017-09-04;;Oui;3031;Loges;35055;Chantepie;48.088497, -1.625021;true;Poteau;Grand public;6-3031
3032;2023-09-04;;Oui;3032;Gériatrie;35055;Chantepie;48.085215, -1.610799;true;Abri double;Grand public;6-3032
3036;2024-07-08;;Oui;3036;Landes;35055;Chantepie;48.092696, -1.617925;true;Poteau;Grand public;6-3036
3037;2025-09-01;;Oui;3037;Chantepie Eglise;35055;Chantepie;48.087394, -1.61655;true;Abri simple;Grand public;6-3037
3104;2024-09-02;;Oui;3104;Touche Milon;35210;Pacé;48.148458, -1.784707;true;Abri simple;Grand public;6-3104
3114;2022-09-01;;Oui;3114;Carré Dumaine;35210;Pacé;48.145819, -1.770556;true;Abri simple;Grand public;6-3114
3115;2022-10-24;;Oui;3115;Pacé Cimetière;35210;Pacé;48.148099, -1.769702;true;Poteau;Grand public;6-3115
3120;2022-10-24;;Oui;3120;Touche Milon;35210;Pacé;48.148588, -1.784903;true;Poteau;Grand public;6-3120
3123;2002-01-01;;Oui;3123;Chapitre;35210;Pacé;48.174105, -1.789359;false;Poteau;Grand public;6-3123
3134;2024-09-02;;Oui;3134;Nominoë;35210;Pacé;48.141626, -1.770444;true;Abri simple;Grand public;6-3134
3136;2022-10-24;;Oui;3136;Pont Amelin;35210;Pacé;48.154672, -1.784381;true;Abri simple;Grand public;6-3136
3139;2025-09-01;;Oui;3139;Rive Ouest;35210;Pacé;48.140369, -1.763411;true;Abri simple;Grand public;6-3139
3146;2002-01-01;;Oui;3146;Touche Champagne;35210;Pacé;48.180103, -1.80192;false;Poteau;Grand public;6-3146
3154;2002-01-01;;Oui;3154;Pré Hervy;35210;Pacé;48.135569, -1.789083;false;Poteau + Abri communal;Grand public;6-3154
3162;2017-11-06;;Oui;3162;Centre scolaire Pacé;35210;Pacé;48.152311, -1.771231;false;Non matérialisé;Grand public;6-3162
3168;2017-01-02;;Oui;3168;Champalaune;35210;Pacé;48.15451, -1.763933;true;Abri simple;Grand public;6-3168
3169;2017-01-02;;Oui;3169;Beausoleil;35210;Pacé;48.152642, -1.7636;true;Poteau;Grand public;6-3169
3210;2023-09-04;;Oui;3210;Coteau;35208;Orgères;47.994986, -1.670683;true;Abri simple;Grand public;6-3210
3212;2024-10-07;;Oui;3212;Levant;35208;Orgères;48.000434, -1.666945;true;Abri simple;Grand public;6-3212
3233;2002-01-01;;Oui;3233;Clos Vezins;35208;Orgères;47.978188, -1.659775;false;Poteau + Abri communal;Grand public;6-3233
3235;2002-01-01;;Oui;3235;La Rochelle;35208;Orgères;47.984828, -1.65309;false;Poteau;Grand public;6-3235
3251;2002-01-01;;Oui;3251;L'Hermitière Village;35208;Orgères;47.964046, -1.681099;false;Poteau;Grand public;6-3251
3261;2020-09-01;;Oui;3261;La Barre;35208;Orgères;47.989991, -1.652614;false;Poteau;Grand public;6-3261
3302;2022-10-24;;Oui;3302;Thorigné Mairie;35334;Thorigné-Fouillard;48.153029, -1.579424;true;Abri simple;Grand public;6-3302
3307;2022-10-24;;Oui;3307;Fouillard;35334;Thorigné-Fouillard;48.160395, -1.586031;true;Abri simple;Grand public;6-3307
3310;2022-10-24;;Oui;3310;Portail;35334;Thorigné-Fouillard;48.156466, -1.591834;false;Abri simple;Grand public;6-3310
3315;2022-10-24;;Oui;3315;Thorigné Mairie;35334;Thorigné-Fouillard;48.153617, -1.57979;true;Abri simple;Grand public;6-3315
3316;2024-09-02;;Oui;3316;Village Collectivités;35334;Thorigné-Fouillard;48.13242, -1.59619;true;Abri simple;Grand public;6-3316
3319;2024-08-02;;Oui;3319;Pâtis du Moulinet;35334;Thorigné-Fouillard;48.141636, -1.577303;true;Poteau;Grand public;6-3319
3321;2022-10-24;;Oui;3321;Fouillard;35334;Thorigné-Fouillard;48.160431, -1.587043;false;Poteau;Grand public;6-3321
3322;2022-10-24;;Oui;3322;Curien;35334;Thorigné-Fouillard;48.149315, -1.577696;true;Abri simple;Grand public;6-3322
3324;2022-10-24;;Oui;3324;ZA Bellevue;35334;Thorigné-Fouillard;48.153395, -1.590197;true;Poteau;Grand public;6-3324
3405;2022-10-24;;Oui;3405;Eclosel;35204;Nouvoitou;48.044573, -1.561697;false;Abri simple;Grand public;6-3405
3426;2025-09-01;;Oui;3426;La Croix de l'Epine;35204;Nouvoitou;48.029569, -1.563219;false;Poteau;Grand public;6-3426
3502;2019-10-07;;Oui;3502;Pierre Texier;35189;Montgermont;48.155635, -1.720599;true;Abri simple;Grand public;6-3502
3512;2024-09-02;;Oui;3512;Montgermont Mairie;35189;Montgermont;48.15561, -1.716712;true;Poteau;Grand public;6-3512
3513;2024-09-02;;Oui;3513;Pierre Texier;35189;Montgermont;48.155718, -1.720738;true;Poteau;Grand public;6-3513
3514;2002-01-01;;Oui;3514;Fougerolle;35189;Montgermont;48.157105, -1.723314;true;Abri simple;Grand public;6-3514
3521;2023-09-04;;Oui;3521;Marebaudière;35189;Montgermont;48.150505, -1.716513;true;;Grand public;6-3521
3602;2022-10-24;;Oui;3602;Parthenay Mairie;35216;Parthenay-de-Bretagne;48.192013, -1.831191;true;Abri double;Grand public;6-3602
3615;2019-09-02;;Oui;3615;Parthenay Mairie;35216;Parthenay-de-Bretagne;48.192105, -1.831457;true;Poteau;Grand public;6-3615
3617;2019-09-02;;Oui;3617;Parthenay Fontaine;35216;Parthenay-de-Bretagne;48.193705, -1.832189;true;Abri simple;Grand public;6-3617
3708;2025-09-01;2025-11-02;Oui;3708;Vigne;35275;Saint-Gilles;48.152823, -1.820638;true;Abri simple;Grand public;6-3708
3724;2025-09-01;;Oui;3724;Clos des Cerisiers;35275;Saint-Gilles;48.15386, -1.834184;true;Poteau;Grand public;6-3724
3725;2019-09-02;;Oui;3725;Saint-Hubert;35275;Saint-Gilles;48.141892, -1.828435;false;Poteau;Grand public;6-3725
3728;2002-01-01;;Oui;3728;Haute Fresnais;35275;Saint-Gilles;48.162194, -1.872155;false;Poteau;Grand public;6-3728
3751;2002-01-01;;Oui;3751;ZI Ouest;35353;Vezin-le-Coquet;48.107385, -1.739292;true;Abri simple;Grand public;6-3751
3753;2002-01-01;;Oui;3753;Trois Marches;35353;Vezin-le-Coquet;48.105904, -1.739983;true;Poteau;Grand public;6-3753
3754;2002-01-01;;Oui;3754;Haie de Terre;35353;Vezin-le-Coquet;48.12092, -1.772491;false;Abri simple;Grand public;6-3754
3759;2015-07-02;;Oui;3759;Champ Noël;35353;Vezin-le-Coquet;48.117626, -1.731583;false;Abri simple;Grand public;6-3759
3765;2022-10-24;;Oui;3765;Haie de Terre;35353;Vezin-le-Coquet;48.121014, -1.771779;false;Poteau;Grand public;6-3765
3767;2002-01-01;;Oui;3767;Fresnot;35353;Vezin-le-Coquet;48.122951, -1.755366;false;Abri double;Grand public;6-3767
3773;2018-09-03;;Oui;3773;Fresnot;35353;Vezin-le-Coquet;48.122972, -1.755514;false;Poteau;Grand public;6-3773
3805;2002-01-01;;Oui;3805;Perelle;35032;Bourgbarré;47.994567, -1.631614;false;Abri simple;Grand public;6-3805
3807;2024-09-02;;Oui;3807;La Basse Erable;35032;Bourgbarré;47.995092, -1.623591;true;Poteau;Grand public;6-3807
3822;2002-01-01;;Oui;3822;La Fretais;35032;Bourgbarré;47.990165, -1.623505;false;Poteau;Grand public;6-3822
3830;2022-09-01;;Oui;3830;Pont du Gué;35032;Bourgbarré;47.997475, -1.612934;false;Poteau;Grand public;6-3830
3832;2016-08-29;;Oui;3832;Bourgbarré Mairie;35032;Bourgbarré;47.994784, -1.615558;false;Poteau;Grand public;6-3832
3838;2019-09-02;;Oui;3838;Salle de Sports;35032;Bourgbarré;47.991215, -1.616566;true;Abri auvent;Grand public;6-3838
3857;2024-09-02;;Oui;3857;Grande Fontaine;35196;Mordelles;48.083969, -1.813551;false;Abri simple;Grand public;6-3857
3859;2022-10-24;;Oui;3859;Vivier des Bois;35196;Mordelles;48.088091, -1.799981;false;Abri simple;Grand public;6-3859
3862;2022-10-24;;Oui;3862;Gretay;35196;Mordelles;48.077826, -1.83739;true;Abri simple;Grand public;6-3862
3865;2022-10-24;;Oui;3865;Mordelles Eglise;35196;Mordelles;48.071836, -1.850339;true;Poteau;Grand public;6-3865
3877;2021-09-02;;Oui;3877;La Haute Barre;35196;Mordelles;48.079977, -1.865968;false;Poteau + Abri communal;Grand public;6-3877
3883;2023-10-09;;Oui;3883;La Prie;35196;Mordelles;48.095194, -1.852221;false;Poteau;Grand public;6-3883
3924;2017-09-04;;Oui;3924;Bois Esnault;35363;Pont-Péan;47.999971, -1.696793;false;Poteau;Grand public;6-3924
3926;2024-09-02;;Oui;3926;Touche Audienne;35363;Pont-Péan;48.001805, -1.714197;false;;Grand public;6-3926
3953;2025-09-01;;Oui;3953;Bourg;35315;Saint-Sulpice-la-Forêt;48.217909, -1.581451;true;Abri simple;Grand public;6-3953
3957;2022-10-24;;Oui;3957;Oliverie;35315;Saint-Sulpice-la-Forêt;48.197422, -1.599344;false;Poteau;Grand public;6-3957
3960;2025-09-01;;Oui;3960;Terrain des Sports;35315;Saint-Sulpice-la-Forêt;48.214629, -1.586899;true;Abri simple;Grand public;6-3960
4003;2022-10-24;;Oui;4003;Acigné Mairie;35001;Acigné;48.134242, -1.534801;true;Abri simple;Grand public;6-4003
4007;2022-10-24;;Oui;4007;Boulais;35001;Acigné;48.139114, -1.55889;true;Abri simple;Grand public;6-4007
4056;2002-01-01;;Oui;4056;Sénestrais;35059;La Chapelle-des-Fougeretz;48.170179, -1.736205;true;Abri simple;Grand public;6-4056
4057;2024-09-02;;Oui;4057;Sénestrais;35059;La Chapelle-des-Fougeretz;48.17043, -1.736206;true;Poteau;Grand public;6-4057
4064;2002-01-01;;Oui;4064;Izé;35059;La Chapelle-des-Fougeretz;48.172842, -1.723409;false;Abri simple;Grand public;6-4064
4067;2002-01-01;;Oui;4067;Quatre Vents;35059;La Chapelle-des-Fougeretz;48.168948, -1.742527;false;Poteau;Grand public;6-4067
4068;2016-08-29;;Oui;4068;Chêne aux Dames;35059;La Chapelle-des-Fougeretz;48.174763, -1.72454;false;Poteau + Abri communal;Grand public;6-4068
4069;2024-09-02;;Oui;4069;Besneraie;35059;La Chapelle-des-Fougeretz;48.182967, -1.726223;true;Abri simple;Grand public;6-4069
4071;2002-01-01;;Oui;4071;Forge Mallet;35059;La Chapelle-des-Fougeretz;48.173756, -1.752972;false;Poteau;Grand public;6-4071
4073;2017-09-04;;Oui;4073;Besneraie;35059;La Chapelle-des-Fougeretz;48.182446, -1.727324;true;Abri simple;Grand public;6-4073
4077;2024-09-02;;Oui;4077;Confortland;35059;La Chapelle-des-Fougeretz;48.188806, -1.727251;true;Poteau;Grand public;6-4077
4104;2002-01-01;;Oui;4104;Corps-Nuds Mairie;35088;Corps-Nuds;47.9795, -1.587883;true;Abri simple;Grand public;6-4104
4158;2022-10-24;;Oui;4158;Destiers;35039;Brécé;48.10754, -1.48594;true;Poteau;Grand public;6-4158
4160;2022-10-24;;Oui;4160;Saules;35039;Brécé;48.107286, -1.478403;true;Poteau;Grand public;6-4160
4201;2024-09-02;;Oui;4201;Croix Blanche;35076;Chavagne;48.051895, -1.797671;true;Abri double;Grand public;6-4201
4203;2024-09-02;;Oui;4203;Alfred de Musset;35076;Chavagne;48.055006, -1.790091;true;Poteau;Grand public;6-4203
4205;2023-09-04;;Oui;4205;Grippay;35076;Chavagne;48.057818, -1.776254;true;Abri simple;Grand public;6-4205
4206;2020-11-02;;Oui;4206;Mare Doux;35076;Chavagne;48.063274, -1.772305;false;Abri simple;Grand public;6-4206
